-52.0714	2524	286
-51.8571	2525	285
-51.6429	2541	283
-51.4286	2525	286
-51.2143	2516	286
-51	2523	285
-50.7857	2518	284
-50.5714	2523	285
-50.3571	2509	285
-50.1429	2512	285
-49.9286	2511	286
-49.7143	2505	285
-49.5	2507	287
-49.2857	2507	287
-49.0714	2524	281
-48.8571	2507	282
-48.6429	2507	286
-48.4286	2507	285
-48.2143	2515	284
-48	2493	285
-47.7857	2492	285
-47.5714	2190	239
-47.3571	2145	223
-47.1429	2349	264
-46.9286	2500	284
-46.7143	2487	285
-46.5	2497	284
-46.2857	2418	239
-46.0714	2336	225
-45.8571	2493	262
-45.6429	2511	283
-45.4286	2503	285
-45.2143	2514	284
-45	2497	283
-44.7857	2507	284
-44.5714	2499	284
-44.3571	2515	285
-44.1429	2517	283
-43.9286	2514	283
-43.7143	2515	284
-43.5	2515	284
-43.2857	2516	284
-43.0714	2513	285
-42.8571	2522	283
-42.6429	2510	284
-42.4286	2506	285
-42.2143	2506	285
-42	2524	282
-41.7857	2514	283
-41.5714	2507	284
-41.3571	2522	286
-41.1429	2523	281
-40.9286	2517	285
-40.7143	2524	284
-40.5	2515	285
-40.2857	2529	284
-40.0714	2531	283
-39.8571	2531	284
-39.6429	2532	283
-39.4286	2523	285
-39.2143	2530	284
-39	2523	282
-38.7857	2532	280
-38.5714	2520	278
-38.3571	2514	278
-38.1429	2514	277
-37.9286	2524	278
-37.7143	2514	277
-37.5	2514	280
-37.2857	2522	275
-37.0714	2401	210
-36.8571	2361	224
-36.6429	2477	274
-36.4286	2521	283
-36.2143	2509	281
-36	2519	285
-35.7857	2532	282
-35.5714	2530	282
-35.3571	2532	276
-35.1429	2225	194
-34.9286	2191	227
-34.7143	2297	269
-34.5	2549	282
-34.2857	2536	283
-34.0714	2544	285
-33.8571	2564	284
-33.6429	2554	285
-33.4286	2564	283
-33.2143	2558	285
-33	2560	284
-32.7857	2576	284
-32.5714	2569	284
-32.3571	2571	283
-32.1429	2577	284
-31.9286	2568	284
-31.7143	2572	284
-31.5	2591	281
-31.2857	2596	283
-31.0714	2583	284
-30.8571	2588	281
-30.6429	2598	281
-30.4286	2590	282
-30.2143	2579	284
-30	2587	286
-29.7857	2592	285
-29.5714	2594	285
-29.3571	2597	283
-29.1429	2608	274
-28.9286	2903	280
-28.7143	2925	277
-28.5	2949	276
-28.2857	2936	277
-28.0714	2950	276
-27.8571	2425	341
-27.6429	2337	287
-27.4286	2321	287
-27.2143	2327	286
-27	2338	285
-26.7857	2325	290
-26.5714	2339	286
-26.3571	2344	288
-26.1429	2346	288
-25.9286	2352	286
-25.7143	2343	287
-25.5	2348	284
-25.2857	2368	279
-25.0714	2368	283
-24.8571	2373	286
-24.6429	2383	280
-24.4286	2383	275
-24.2143	2388	277
-24	2397	280
-23.7857	2414	277
-23.5714	2423	280
-23.3571	2424	279
-23.1429	2427	282
-22.9286	2427	280
-22.7143	2444	279
-22.5	2440	279
-22.2857	2446	279
-22.0714	2455	278
-21.8571	2458	280
-21.6429	2475	284
-21.4286	2472	286
-21.2143	2483	275
-21	2504	274
-20.7857	2516	273
-20.5714	2514	274
-20.3571	2536	273
-20.1429	2538	273
-19.9286	2555	274
-19.7143	2559	280
-19.5	2561	275
-19.2857	2556	277
-19.0714	2574	276
-18.8571	2571	277
-18.6429	2594	274
-18.4286	2591	276
-18.2143	2604	274
-18	2619	272
-17.7857	2629	274
-17.5714	2636	275
-17.3571	2641	273
-17.1429	2656	272
-16.9286	2655	272
-16.7143	2680	270
-16.5	2678	272
-16.2857	2691	272
-16.0714	2692	272
-15.8571	2706	270
-15.6429	2713	272
-15.4286	2709	273
-15.2143	2726	269
-15	2749	269
-14.7857	2748	270
-14.5714	2753	274
-14.3571	2763	274
-14.1429	2770	272
-13.9286	2784	268
-13.7143	2787	268
-13.5	2802	270
-13.2857	2809	271
-13.0714	2818	271
-12.8571	2831	269
-12.6429	2842	268
-12.4286	2833	270
-12.2143	2841	267
-12	2863	266
-11.7857	2874	265
-11.5714	2875	265
-11.3571	2892	265
-11.1429	2904	264
-10.9286	2921	264
-10.7143	2934	264
-10.5	2949	261
-10.2857	2973	260
-10.0714	2979	263
-9.85714	3017	262
-9.64286	3029	262
-9.42857	3027	265
-9.21429	3055	266
-9	3042	267
-8.78571	3064	267
-8.57143	3057	269
-8.35714	3082	263
-8.14286	3095	265
-7.92857	3095	266
-7.71429	3114	262
-7.5	3122	260
-7.28571	3128	260
-7.07143	3136	261
-6.85714	3158	260
-6.64286	3163	260
-6.42857	3178	259
-6.21429	3196	253
-6	3214	255
-5.78571	3249	252
-5.57143	3239	33
-5.35714	4472	235
-5.14286	4456	234
-4.92857	4421	237
-4.71429	4414	237
-4.5	4393	235
-4.28571	4380	238
-4.07143	4373	237
-3.85714	4334	239
-3.64286	4327	237
-3.42857	4300	240
-3.21429	4283	242
-3	4278	239
-2.78571	4252	241
-2.57143	4217	243
-2.35714	4225	241
-2.14286	4206	242
-1.92857	4178	243
-1.71429	4174	243
-1.5	4163	242
-1.28571	4140	244
-1.07143	4132	242
-0.857143	4100	243
-0.642857	4100	246
-0.428571	4066	247
-0.214286	4070	245
0	4043	244
0.214286	4036	247
0.428571	4017	245
0.642857	3993	249
0.857143	3995	245
1.07143	3988	246
1.28571	3952	250
1.5	3955	248
1.71429	3927	248
1.92857	3932	248
2.14286	3908	249
2.35714	3896	248
2.57143	3886	249
2.78571	3873	250
3	3870	249
3.21429	3840	250
3.42857	3836	255
3.64286	3822	253
3.85714	3811	251
4.07143	3785	255
4.28571	3782	253
4.5	3761	254
4.71429	3764	255
4.92857	3753	255
5.14286	3725	256
5.35714	3723	255
5.57143	3703	256
5.78571	3707	255
6	3698	254
6.21429	3673	255
6.42857	3663	256
6.64286	3648	257
6.85714	3649	258
7.07143	3639	256
7.28571	3631	258
7.5	3620	258
7.71429	3612	259
7.92857	3601	259
8.14286	3586	258
8.35714	3588	258
8.57143	3563	260
8.78571	3553	260
9	3559	258
9.21429	3540	258
9.42857	3532	259
9.64286	3519	261
9.85714	3522	259
10.0714	3510	259
10.2857	3489	261
10.5	3476	261
10.7143	3480	261
10.9286	3448	262
11.1429	3454	261
11.3571	3464	261
11.5714	3430	263
11.7857	3436	263
12	3425	260
12.2143	3428	261
12.4286	3411	262
12.6429	3405	264
12.8571	3402	264
13.0714	3393	262
13.2857	3387	262
13.5	3375	264
13.7143	3354	265
13.9286	3363	263
14.1429	3338	265
14.3571	3341	264
14.5714	3324	267
14.7857	3319	266
15	3307	269
15.2143	3311	265
15.4286	3306	264
15.6429	3299	265
15.8571	3302	264
16.0714	3285	268
16.2857	3275	265
16.5	0	6
16.7143	1460	105
16.9286	1466	150
17.1429	1449	190
17.3571	1588	474
17.5714	1541	481
17.7857	1495	491
18	1469	1131
18.2143	1456	1203
18.4286	1433	1235
18.6429	1437	1315
18.8571	1446	1560
19.0714	1454	1894
19.2857	1450	1979
19.5	1458	1985
19.7143	1439	1793
19.9286	1445	1916
20.1429	1449	1566
20.3571	1446	1194
20.5714	1450	922
20.7857	1462	585
21	1514	483
21.2143	1563	476
21.4286	1615	460
21.6429	1457	143
21.8571	0	6
22.0714	0	6
22.2857	3117	269
22.5	3119	270
22.7143	3123	268
22.9286	3105	271
23.1429	3097	272
23.3571	3110	270
23.5714	3101	271
23.7857	3097	271
24	3086	272
24.2143	3066	274
24.4286	3087	272
24.6429	3076	271
24.8571	3068	271
25.0714	3060	275
25.2857	3054	273
25.5	3062	273
25.7143	3058	273
25.9286	3040	277
26.1429	3048	274
26.3571	3040	275
26.5714	3041	271
26.7857	3022	273
27	3038	273
27.2143	3030	274
27.4286	3018	273
27.6429	3024	274
27.8571	3016	275
28.0714	3013	275
28.2857	3011	274
28.5	3009	274
28.7143	3012	273
28.9286	3013	275
29.1429	2999	277
29.3571	2990	275
29.5714	3004	273
29.7857	2990	274
30	2975	276
30.2143	2971	278
30.4286	2977	276
30.6429	2979	276
30.8571	2966	277
31.0714	2980	277
31.2857	2967	275
31.5	2973	275
31.7143	2951	279
31.9286	2961	275
32.1429	2955	277
32.3571	2957	277
32.5714	2958	276
32.7857	2961	277
33	2966	276
33.2143	2952	278
33.4286	2948	276
33.6429	2943	279
33.8571	2953	278
34.0714	2951	278
34.2857	2937	277
34.5	2939	275
34.7143	2926	278
34.9286	2938	276
35.1429	2937	275
35.3571	2935	278
35.5714	2935	277
35.7857	2931	277
36	2921	278
36.2143	2924	276
36.4286	2914	279
36.6429	2914	278
36.8571	2916	276
37.0714	2922	275
37.2857	2916	272
37.5	2913	270
37.7143	2915	270
37.9286	2920	266
38.1429	2910	264
38.3571	329	67
38.5714	311	91
38.7857	332	122
39	355	153
39.2143	331	172
39.4286	353	186
39.6429	339	199
39.8571	352	213
40.0714	357	230
40.2857	364	254
40.5	364	305
40.7143	357	734
40.9286	354	783
41.1429	367	695
41.3571	363	295
41.5714	366	247
41.7857	353	225
42	367	208
42.2143	347	197
42.4286	353	180
42.6429	364	167
42.8571	344	147
43.0714	318	118
43.2857	320	92
43.5	293	66
43.7143	0	6
43.9286	2898	400
44.1429	2892	415
44.3571	2904	418
44.5714	2886	422
44.7857	2904	428
45	2906	428
45.2143	2888	432
45.4286	2880	426
45.6429	2902	412
45.8571	2880	409
46.0714	2904	395
46.2857	2911	373
46.5	2905	365
46.7143	2907	352
46.9286	2893	342
47.1429	2899	327
47.3571	2908	310
47.5714	2880	305
47.7857	2900	295
48	2904	292
48.2143	2910	288
48.4286	2890	289
48.6429	2900	286
48.8571	2905	285
49.0714	2906	285
49.2857	2922	283
49.5	2914	282
49.7143	2908	284
49.9286	2907	281
50.1429	2903	283
50.3571	2910	282
50.5714	2910	282
50.7857	2917	280
51	2917	281
51.2143	2919	282
51.4286	2925	278
51.6429	2923	277
51.8571	2925	279
52.0714	2917	280
52.2857	2913	281
52.5	2936	280
52.7143	2931	278
52.9286	2929	277
53.1429	2918	279
53.3571	2937	278
53.5714	2938	279
53.7857	2941	280
54	2939	276
54.2143	2945	277
54.4286	2942	276
54.6429	2957	275
54.8571	2955	277
55.0714	2952	277
55.2857	2933	279
55.5	2947	278
55.7143	2951	276
55.9286	2970	275
56.1429	2961	275
56.3571	2950	276
56.5714	2961	275
56.7857	2959	277
57	2956	277
57.2143	2972	276
57.4286	2960	278
57.6429	2981	276
57.8571	2981	275
58.0714	2991	275
58.2857	2985	278
58.5	2991	276
58.7143	2986	277
58.9286	2992	274
59.1429	2998	275
59.3571	2990	276
59.5714	3005	275
59.7857	3004	274
60	2990	277
60.2143	3017	275
60.4286	3010	273
60.6429	3009	274
60.8571	3020	275
61.0714	3019	275
61.2857	3038	273
61.5	3032	273
61.7143	3031	275
61.9286	3036	276
62.1429	3047	273
62.3571	3036	274
62.5714	3054	272
62.7857	3036	276
63	3060	274
63.2143	3072	272
63.4286	3064	274
63.6429	3064	274
63.8571	3066	274
64.0714	3087	272
64.2857	3081	275
64.5	3074	274
64.7143	3072	274
64.9286	3100	273
65.1429	3106	270
65.3571	3101	271
65.5714	3104	273
65.7857	3106	273
66	3115	270
66.2143	3122	271
66.4286	3106	274
66.6429	3121	270
66.8571	3133	271
67.0714	3142	270
67.2857	3140	270
67.5	3147	270
67.7143	3148	270
67.9286	3156	271
68.1429	3168	269
68.3571	3158	271
68.5714	3164	270
68.7857	3188	269
69	3182	269
69.2143	3195	270
69.4286	3197	270
69.6429	3195	270
69.8571	3191	270
70.0714	3223	267
70.2857	3220	268
70.5	3235	268
70.7143	3226	269
70.9286	3241	266
71.1429	3234	268
71.3571	3240	269
71.5714	3247	268
71.7857	3248	269
72	3261	267
72.2143	3279	267
72.4286	3285	266
72.6429	3292	266
72.8571	3308	264
73.0714	3307	265
73.2857	3306	264
73.5	0	6
73.7143	1560	115
73.9286	1584	175
74.1429	1700	470
74.3571	1659	482
74.5714	1623	479
74.7857	1581	627
75	1573	996
75.2143	1569	1343
75.4286	1565	1900
75.6429	1575	1973
75.8571	1581	1909
76.0714	1579	1622
76.2857	1558	1115
76.5	1580	869
76.7143	1579	564
76.9286	1642	475
77.1429	1683	483
77.3571	1561	198
77.5714	1574	143
77.7857	0	6
78	0	6
78.2143	3495	258
78.4286	3498	261
78.6429	3508	258
78.8571	3510	259
79.0714	3531	256
79.2857	3530	258
79.5	3534	258
79.7143	3551	258
79.9286	3560	260
80.1429	3571	258
80.3571	3576	257
80.5714	3574	258
80.7857	3605	257
81	3603	260
81.2143	3620	254
81.4286	3619	256
81.6429	3640	255
81.8571	3665	256
82.0714	3663	254
82.2857	3674	256
82.5	3677	255
82.7143	3683	256
82.9286	3703	256
83.1429	3712	255
83.3571	3713	254
83.5714	3725	257
83.7857	3746	254
84	3776	252
84.2143	3774	249
84.4286	3784	255
84.6429	3784	254
84.8571	3797	254
85.0714	3825	252
85.2857	3834	251
85.5	3847	252
85.7143	3852	250
85.9286	3871	251
86.1429	3885	248
86.3571	3893	251
86.5714	3916	249
86.7857	3927	250
87	3937	249
87.2143	3954	247
87.4286	3959	250
87.6429	3974	249
87.8571	3995	246
88.0714	4004	247
88.2857	4041	245
88.5	4046	245
88.7143	4054	248
88.9286	4067	246
89.1429	4077	248
89.3571	4100	244
89.5714	4113	243
89.7857	4106	247
90	4168	241
90.2143	4165	243
90.4286	4172	242
90.6429	4192	243
90.8571	4218	242
91.0714	4225	243
91.2857	4254	240
91.5	4267	240
91.7143	4287	240
91.9286	4292	240
92.1429	4306	239
92.3571	4345	238
92.5714	4354	239
92.7857	4373	238
93	4376	240
93.2143	4402	241
93.4286	4435	241
93.6429	4446	244
93.8571	4451	243
94.0714	4439	248
94.2857	4430	246
94.5	4407	247
94.7143	4412	245
94.9286	4395	242
95.1429	4381	237
95.3571	0	6
95.5714	0	6
95.7857	0	6
96	507	140
96.2143	558	192
96.4286	514	213
96.6429	513	230
96.8571	534	238
97.0714	531	258
97.2857	527	349
97.5	548	713
97.7143	535	632
97.9286	526	277
98.1429	546	243
98.3571	540	231
98.5714	520	222
98.7857	519	197
99	507	152
99.2143	470	114
99.4286	0	6
99.6429	0	6
99.8571	4149	238
100.071	4139	241
100.286	4141	247
100.5	4135	248
100.714	4110	251
100.929	4100	252
101.143	4086	254
101.357	4082	256
101.571	4062	256
101.786	4061	255
102	4058	251
102.214	4034	253
102.429	4033	255
102.643	4027	252
102.857	4019	253
103.071	4008	256
103.286	3998	253
103.5	4000	251
103.714	3981	252
103.929	3959	256
104.143	3953	256
104.357	3948	256
104.571	3958	257
104.786	3930	262
105	3932	256
105.214	3922	253
105.429	3909	254
105.643	3896	255
105.857	3896	256
106.071	3890	257
106.286	3867	258
106.5	3868	262
106.714	3874	260
106.929	3865	261
107.143	3861	260
107.357	3837	261
107.571	3823	259
107.786	3835	254
108	3814	252
108.214	3803	255
108.429	3777	258
108.643	3772	256
108.857	3773	257
109.071	3763	256
109.286	3744	258
109.5	3739	265
109.714	3741	265
109.929	3738	265
110.143	3734	265
110.357	3714	266
110.571	3724	262
110.786	3727	259
111	3736	261
111.214	3747	262
111.429	3745	258
111.643	3732	267
111.857	3731	267
112.071	3734	266
112.286	3721	269
112.5	3721	268
112.714	3710	267
112.929	3703	267
113.143	3721	263
113.357	3708	266
113.571	3692	265
113.786	3691	264
114	3684	265
114.214	3678	264
114.429	3674	264
114.643	3665	267
114.857	3670	266
115.071	3656	266
115.286	3648	266
115.5	3664	264
115.714	3653	265
115.929	3640	269
116.143	3646	268
116.357	3642	266
116.571	3640	264
116.786	3629	267
117	3638	266
117.214	3645	266
117.429	3630	268
117.643	3622	267
117.857	3609	269
118.071	3625	266
118.286	3616	266
118.5	3613	269
118.714	3599	267
118.929	3604	267
119.143	3609	267
119.357	3601	267
119.571	3588	268
119.786	3584	268
120	3581	268
120.214	3577	269
120.429	3567	269
120.643	3573	267
120.857	3565	268
121.071	3562	268
