-180	3941	248
-179.786	3932	245
-179.571	0	6
-179.357	0	6
-179.143	440	116
-178.929	573	231
-178.714	502	218
-178.5	446	214
-178.286	457	226
-178.071	482	240
-177.857	475	272
-177.643	473	609
-177.429	465	779
-177.214	467	677
-177	468	290
-176.786	456	251
-176.571	477	226
-176.357	464	213
-176.143	470	196
-175.929	462	175
-175.714	394	139
-175.5	0	6
-175.286	0	6
-175.071	2672	258
-174.857	2636	263
-174.643	2673	287
-174.429	2610	247
-174.214	2663	293
-174	2673	295
-173.786	2659	297
-173.571	2657	297
-173.357	2659	297
-173.143	2666	297
-172.929	2658	285
-172.714	2648	284
-172.5	2690	369
-172.286	2685	373
-172.071	2691	370
-171.857	2759	351
-171.643	0	6
-171.429	515	210
-171.214	537	249
-171	534	263
-170.786	553	259
-170.571	531	241
-170.357	530	191
-170.143	0	6
-169.929	2988	302
-169.714	3025	294
-169.5	3037	295
-169.286	3070	299
-169.071	3247	317
-168.857	3626	274
-168.643	3674	270
-168.429	3630	275
-168.214	3627	274
-168	3608	281
-167.786	3548	275
-167.571	3560	289
-167.357	3534	292
-167.143	3591	286
-166.929	3584	286
-166.714	3718	262
-166.5	3703	267
-166.286	3719	264
-166.071	3699	267
-165.857	3709	267
-165.643	3705	264
-165.429	3713	264
-165.214	3693	267
-165	3690	268
-164.786	3693	267
-164.571	3696	267
-164.357	3693	264
-164.143	3700	265
-163.929	3683	269
-163.714	3683	271
-163.5	3694	270
-163.286	3692	269
-163.071	3683	272
-162.857	3682	272
-162.643	3695	272
-162.429	3682	279
-162.214	3681	279
-162	3691	272
-161.786	3671	278
-161.571	3672	279
-161.357	3664	283
-161.143	3671	283
-160.929	3678	285
-160.714	3672	288
-160.5	3664	293
-160.286	3674	297
-160.071	3676	307
-159.857	3672	322
-159.643	3684	338
-159.429	3675	353
-159.214	3664	374
-159	3652	388
-158.786	3680	396
-158.571	3669	417
-158.357	3677	424
-158.143	3669	430
-157.929	3667	434
-157.714	3674	417
-157.5	3679	403
-157.286	3677	389
-157.071	3657	383
-156.857	3669	377
-156.643	3663	355
-156.429	3672	332
-156.214	3684	312
-156	3682	297
-155.786	3671	291
-155.571	3673	289
-155.357	3683	288
-155.143	3663	288
-154.929	3684	284
-154.714	3668	282
-154.5	3672	279
-154.286	3672	276
-154.071	3677	276
-153.857	3677	274
-153.643	3682	274
-153.429	3683	271
-153.214	3690	269
-153	3675	272
-152.786	3689	268
-152.571	3692	269
-152.357	3691	269
-152.143	3697	267
-151.929	3691	266
-151.714	3706	264
-151.5	3702	265
-151.286	3705	265
-151.071	3699	266
-150.857	3699	267
-150.643	3699	266
-150.429	3713	263
-150.214	3704	265
-150	3695	268
-149.786	3701	265
-149.571	3710	267
-149.357	3717	264
-149.143	3724	264
-148.929	3730	263
-148.714	3726	265
-148.5	3715	263
-148.286	3728	264
-148.071	3736	264
-147.857	3730	266
-147.643	3723	262
-147.429	3743	262
-147.214	3736	268
-147	3745	263
-146.786	3739	263
-146.571	3756	262
-146.357	3759	261
-146.143	3759	263
-145.929	3754	262
-145.714	3746	265
-145.5	3778	261
-145.286	3756	263
-145.071	3770	260
-144.857	3773	261
-144.643	3762	264
-144.429	3779	263
-144.214	3789	261
-144	3801	261
-143.786	3779	262
-143.571	3785	263
-143.357	3784	264
-143.143	3800	262
-142.929	3814	260
-142.714	3808	261
-142.5	3812	262
-142.286	3803	262
-142.071	3828	260
-141.857	3823	260
-141.643	3829	261
-141.429	3839	260
-141.214	3833	261
-141	3841	261
-140.786	3842	261
-140.571	3844	260
-140.357	3854	261
-140.143	3852	262
-139.929	3853	263
-139.714	3893	257
-139.5	3868	259
-139.286	3888	259
-139.071	3883	258
-138.857	3882	260
-138.643	3886	260
-138.429	3894	260
-138.214	3902	260
-138	3916	256
-137.786	3927	258
-137.571	3934	258
-137.357	3915	258
-137.143	3921	259
-136.929	3929	260
-136.714	3940	258
-136.5	3946	257
-136.286	3947	258
-136.071	3952	258
-135.857	3973	256
-135.643	3974	257
-135.429	3985	255
-135.214	3985	259
-135	3985	259
-134.786	4004	254
-134.571	4006	255
-134.357	4009	255
-134.143	4013	257
-133.929	4022	257
-133.714	4028	256
-133.5	4049	253
-133.286	4048	254
-133.071	4043	256
-132.857	4050	255
-132.643	4066	255
-132.429	4074	254
-132.214	4090	254
-132	4063	254
-131.786	4081	254
-131.571	4087	256
-131.357	4116	252
-131.143	4132	253
-130.929	4125	254
-130.714	4136	253
-130.5	4132	254
-130.286	4144	253
-130.071	4161	252
-129.857	4175	251
-129.643	4187	250
-129.429	4188	251
-129.214	4195	253
-129	4201	252
-128.786	4199	252
-128.571	4220	250
-128.357	4232	251
-128.143	4243	250
-127.929	4260	252
-127.714	4268	250
-127.5	4268	248
-127.286	4276	250
-127.071	4297	251
-126.857	4293	250
-126.643	4302	248
-126.429	4307	250
-126.214	4319	249
-126	4336	250
-125.786	4331	249
-125.571	4350	248
-125.357	4362	247
-125.143	4368	245
-124.929	4372	243
-124.714	4401	238
-124.5	4399	237
-124.286	0	6
-124.071	0	6
-123.857	458	111
-123.643	500	173
-123.429	480	212
-123.214	472	225
-123	501	233
-122.786	513	243
-122.571	478	277
-122.357	488	745
-122.143	516	779
-121.929	500	511
-121.714	503	258
-121.5	481	240
-121.286	502	219
-121.071	491	202
-120.857	495	188
-120.643	485	146
-120.429	0	6
-120.214	0	6
-120	4653	225
-119.786	4687	227
-119.571	4690	233
-119.357	4697	236
-119.143	4722	237
-118.929	4737	237
-118.714	4746	239
-118.5	4753	239
-118.286	4788	239
-118.071	4805	238
-117.857	4819	237
-117.643	4827	235
-117.429	4831	237
-117.214	4862	238
-117	4875	234
-116.786	4893	235
-116.571	4893	238
-116.357	4914	236
-116.143	4939	236
-115.929	4955	235
-115.714	4971	232
-115.5	4988	235
-115.286	5004	234
-115.071	5016	236
-114.857	5053	230
-114.643	5067	230
-114.429	5089	229
-114.214	5089	231
-114	5115	230
-113.786	5124	231
-113.571	5152	229
-113.357	5166	229
-113.143	5185	230
-112.929	5204	229
-112.714	5219	223
-112.5	5192	207
-112.286	5108	199
-112.071	5177	215
-111.857	5248	227
-111.643	5262	229
-111.429	5122	237
-111.214	4997	229
-111	5021	229
-110.786	5069	253
-110.571	5226	247
-110.357	5444	223
-110.143	5477	219
-109.929	5510	218
-109.714	5503	215
-109.5	5455	200
-109.286	5417	200
-109.071	5463	223
-108.857	5585	221
-108.643	5643	219
-108.429	5672	217
-108.214	5671	216
-108	5491	208
-107.786	5330	181
-107.571	5321	200
-107.357	5309	198
-107.143	5494	238
-106.929	5506	231
-106.714	5444	216
-106.5	5449	234
-106.286	5543	250
-106.071	5861	231
-105.857	5984	210
-105.643	6002	207
-105.429	5950	199
-105.214	5878	190
-105	5888	209
-104.786	6010	218
-104.571	6145	206
-104.357	6209	205
-104.143	6117	213
-103.929	5819	150
-103.714	5826	209
-103.5	5835	227
-103.286	5927	244
-103.071	6313	208
-102.857	6309	135
-102.643	6481	194
-102.429	6507	198
-102.214	6539	198
-102	6586	196
-101.786	6618	197
-101.571	6659	195
-101.357	6691	193
-101.143	6730	194
-100.929	5698	146
-100.714	0	0
-100.5	6847	67
-100.286	6884	189
-100.071	6934	186
-99.8571	6978	182
-99.6429	7011	186
-99.4286	7055	185
-99.2143	7107	183
-99	7144	186
-98.7857	6182	96
-98.5714	7247	148
-98.3571	7296	176
-98.1429	7343	176
-97.9286	7379	175
-97.7143	7412	175
-97.5	0	6
-97.2857	1524	106
-97.0714	1536	165
-96.8571	1526	207
-96.6429	1521	240
-96.4286	1530	265
-96.2143	1532	696
-96	1530	916
-95.7857	1505	1293
-95.5714	1518	1823
-95.3571	1525	1940
-95.1429	1514	1935
-94.9286	1527	1700
-94.7143	1506	1236
-94.5	1510	1027
-94.2857	1557	854
-94.0714	1533	267
-93.8571	1518	241
-93.6429	1537	209
-93.4286	1521	160
-93.2143	1520	107
-93	0	6
-92.7857	8803	140
-92.5714	8868	149
-92.3571	8923	141
-92.1429	9019	137
-91.9286	9098	138
-91.7143	9166	135
-91.5	7898	85
-91.2857	9345	125
-91.0714	9406	131
-90.8571	9495	127
-90.6429	9596	125
-90.4286	9661	125
-90.2143	9754	124
-90	9842	120
-89.7857	9936	123
-89.5714	10040	114
-89.3571	10125	111
-89.1429	10251	128
-88.9286	10334	112
-88.7143	10415	108
-88.5	2519	198
-88.2857	2493	275
-88.0714	2495	277
-87.8571	2483	272
-87.6429	2471	271
-87.4286	2451	273
-87.2143	2432	278
-87	2429	287
-86.7857	2430	290
-86.5714	2428	288
-86.3571	2444	288
-86.1429	2420	291
-85.9286	2424	290
-85.7143	2438	289
-85.5	2446	286
-85.2857	2438	282
-85.0714	2449	282
-84.8571	2444	277
-84.6429	2485	276
-84.4286	2590	286
-84.2143	2620	286
-84	2612	285
-83.7857	2607	285
-83.5714	2630	280
-83.3571	2641	277
-83.1429	2655	273
-82.9286	2675	261
-82.7143	2793	280
-82.5	2797	279
-82.2857	2796	279
-82.0714	2790	280
-81.8571	2775	279
-81.6429	2792	277
-81.4286	2785	280
-81.2143	2794	277
-81	2787	278
-80.7857	2773	281
-80.5714	2779	279
-80.3571	2774	279
-80.1429	2775	280
-79.9286	2773	284
-79.7143	2763	280
-79.5	2753	282
-79.2857	2761	281
-79.0714	2765	278
-78.8571	2753	279
-78.6429	2757	280
-78.4286	2772	279
-78.2143	2762	278
-78	2760	279
-77.7857	2751	282
-77.5714	2754	281
-77.3571	2763	280
-77.1429	2768	278
-76.9286	2753	279
-76.7143	2752	281
-76.5	2741	282
-76.2857	2743	281
-76.0714	2739	282
-75.8571	2744	279
-75.6429	2741	281
-75.4286	2744	280
-75.2143	2753	280
-75	2755	280
-74.7857	2730	281
-74.5714	2742	282
-74.3571	2738	280
-74.1429	2735	281
-73.9286	2742	280
-73.7143	2745	282
-73.5	2730	282
-73.2857	2732	282
-73.0714	2733	282
-72.8571	2738	282
-72.6429	2746	280
-72.4286	2705	269
-72.2143	2692	267
-72	2674	269
-71.7857	2678	269
-71.5714	2673	268
-71.3571	2459	206
-71.1429	2436	213
-70.9286	2617	275
-70.7143	2601	286
-70.5	2593	286
-70.2857	2552	259
-70.0714	2503	237
-69.8571	2541	262
-69.6429	2575	288
-69.4286	2564	288
-69.2143	2580	289
-69	2562	291
-68.7857	2562	290
-68.5714	2553	293
-68.3571	2545	296
-68.1429	2533	298
-67.9286	2551	292
-67.7143	2527	297
-67.5	2532	293
-67.2857	2539	294
-67.0714	2544	290
-66.8571	2551	288
-66.6429	2552	287
-66.4286	2539	286
-66.2143	2538	285
-66	2541	284
-65.7857	2560	283
-65.5714	2529	286
-65.3571	2555	282
-65.1429	2534	282
-64.9286	2531	284
-64.7143	2546	280
-64.5	2530	285
-64.2857	2549	281
-64.0714	2531	280
-63.8571	2530	281
-63.6429	2528	279
-63.4286	2526	279
-63.2143	2517	279
-63	2529	275
-62.7857	2523	274
-62.5714	2527	273
-62.3571	2526	273
-62.1429	2529	271
-61.9286	2528	270
-61.7143	2523	265
-61.5	2502	254
-61.2857	2482	252
-61.0714	2518	264
-60.8571	2523	265
-60.6429	2525	265
-60.4286	2498	243
-60.2143	2480	216
-60	2522	219
-59.7857	2582	236
-59.5714	2544	210
-59.3571	2534	212
-59.1429	2545	202
-58.9286	2683	226
-58.7143	2734	281
-58.5	2745	278
-58.2857	2743	280
-58.0714	2757	279
-57.8571	2747	281
-57.6429	2740	281
-57.4286	2758	280
-57.2143	2765	278
-57	2765	280
-56.7857	2760	281
-56.5714	2766	282
-56.3571	2763	283
-56.1429	2767	280
-55.9286	2775	280
-55.7143	2775	278
-55.5	2791	278
-55.2857	2778	279
-55.0714	2794	277
-54.8571	2790	279
-54.6429	2789	282
-54.4286	2782	281
-54.2143	2794	273
-54	2938	289
-53.7857	3123	273
-53.5714	3129	273
-53.3571	2945	298
-53.1429	2523	283
-52.9286	2511	282
-52.7143	2505	283
-52.5	2526	282
-52.2857	2527	283
-52.0714	2521	283
-51.8571	2523	285
-51.6429	2536	284
-51.4286	2528	283
-51.2143	2536	286
-51	2547	280
-50.7857	2542	282
-50.5714	2565	278
-50.3571	2560	277
-50.1429	2549	275
-49.9286	2579	273
-49.7143	2574	274
-49.5	2601	274
-49.2857	2595	276
-49.0714	2593	278
-48.8571	2614	276
-48.6429	2604	277
-48.4286	2619	278
-48.2143	2635	276
-48	2630	277
-47.7857	2634	282
-47.5714	2630	282
-47.3571	2641	282
-47.1429	2648	281
-46.9286	2660	272
-46.7143	2669	270
-46.5	2667	272
-46.2857	2687	271
-46.0714	2690	271
-45.8571	2725	270
-45.6429	2725	270
-45.4286	2725	279
-45.2143	2712	279
-45	2729	276
-44.7857	2745	273
-44.5714	2761	271
-44.3571	2767	269
-44.1429	2765	270
-43.9286	2774	270
-43.7143	2794	267
-43.5	2790	273
-43.2857	2799	274
-43.0714	2804	269
-42.8571	2817	269
-42.6429	2829	271
-42.4286	2825	272
-42.2143	2836	272
-42	2842	269
-41.7857	2857	270
-41.5714	2864	271
-41.3571	2865	269
-41.1429	2892	266
-40.9286	2896	267
-40.7143	2907	269
-40.5	2891	273
-40.2857	2921	275
-40.0714	2920	275
-39.8571	2922	273
-39.6429	2939	267
-39.4286	2939	268
-39.2143	2958	266
-39	2957	266
-38.7857	2970	268
-38.5714	2971	268
-38.3571	2991	269
-38.1429	2993	269
-37.9286	2995	267
-37.7143	3024	263
-37.5	3017	266
-37.2857	3036	264
-37.0714	3053	261
-36.8571	3064	263
-36.6429	3084	264
-36.4286	3075	262
-36.2143	3095	262
-36	3096	261
-35.7857	3108	263
-35.5714	3128	262
-35.3571	3160	258
-35.1429	3169	260
-34.9286	3188	261
-34.7143	3195	261
-34.5	3218	263
-34.2857	3214	264
-34.0714	3224	263
-33.8571	3237	264
-33.6429	3256	262
-33.4286	3258	263
-33.2143	3259	262
-33	3264	262
-32.7857	3282	263
-32.5714	3305	262
-32.3571	3301	265
-32.1429	3302	255
-31.9286	3318	256
-31.7143	3334	255
-31.5	3355	249
-31.2857	3566	351
-31.0714	4691	226
-30.8571	4670	228
-30.6429	4642	230
-30.4286	4637	228
-30.2143	4600	230
-30	4578	232
-29.7857	4558	233
-29.5714	4533	232
-29.3571	4516	231
-29.1429	4485	233
-28.9286	4475	233
-28.7143	4451	236
-28.5	4433	235
-28.2857	4424	234
-28.0714	4393	235
-27.8571	4375	237
-27.6429	4339	238
-27.4286	4341	236
-27.2143	4312	239
-27	4287	240
-26.7857	4287	236
-26.5714	4257	240
-26.3571	4239	237
-26.1429	4226	240
-25.9286	4224	239
-25.7143	4206	239
-25.5	4187	239
-25.2857	4143	245
-25.0714	4140	243
-24.8571	4146	239
-24.6429	4104	243
-24.4286	4084	245
-24.2143	4079	244
-24	4067	243
-23.7857	4033	247
-23.5714	4028	245
-23.3571	4003	247
-23.1429	4015	244
-22.9286	3972	247
-22.7143	3958	248
-22.5	3964	247
-22.2857	3936	248
-22.0714	3913	257
-21.8571	3911	249
-21.6429	3901	250
-21.4286	3887	247
-21.2143	3861	252
-21	3853	252
-20.7857	3839	251
-20.5714	3821	252
-20.3571	3823	251
-20.1429	3810	251
-19.9286	3810	247
-19.7143	3766	249
-19.5	3753	248
-19.2857	3765	244
-19.0714	3742	242
-18.8571	3728	242
-18.6429	278	49
-18.4286	299	86
-18.2143	310	108
-18	323	134
-17.7857	345	161
-17.5714	358	177
-17.3571	361	193
-17.1429	364	204
-16.9286	369	215
-16.7143	382	229
-16.5	359	251
-16.2857	359	285
-16.0714	378	704
-15.8571	383	758
-15.6429	379	682
-15.4286	365	321
-15.2143	369	255
-15	378	231
-14.7857	358	219
-14.5714	360	207
-14.3571	363	195
-14.1429	374	181
-13.9286	450	227
-13.7143	546	272
-13.5	656	306
-13.2857	653	332
-13.0714	330	82
-12.8571	0	6
-12.6429	1504	830
-12.4286	1511	1060
-12.2143	1493	1209
-12	1481	1332
-11.7857	1483	1745
-11.5714	1487	1934
-11.3571	1493	1805
-11.1429	1484	1979
-10.9286	1480	1897
-10.7143	1483	1468
-10.5	1490	1057
-10.2857	1504	726
-10.0714	1535	479
